timestamp,open,high,low,close,volume
2024-11-18,90534.62459650292,90534.62459650292,90534.62459650292,90534.62459650292,0
2024-11-19,92251.65240738312,92251.65240738312,92251.65240738312,92251.65240738312,0
2024-11-20,94217.02229634205,94217.02229634205,94217.02229634205,94217.02229634205,0
2024-11-21,98509.11859102432,98509.11859102432,98509.11859102432,98509.11859102432,0
2024-11-22,98927.49494553401,98927.49494553401,98927.49494553401,98927.49494553401,0
2024-11-23,97679.46381643033,97679.46381643033,97679.46381643033,97679.46381643033,0
2024-11-24,98015.9355289458,98015.9355289458,98015.9355289458,98015.9355289458,0
2024-11-25,93004.70093103287,93004.70093103287,93004.70093103287,93004.70093103287,0
2024-11-26,91931.83077291827,91931.83077291827,91931.83077291827,91931.83077291827,0
2024-11-27,95981.18057210564,95981.18057210564,95981.18057210564,95981.18057210564,0
2024-11-28,95661.59595817851,95661.59595817851,95661.59595817851,95661.59595817851,0
2024-11-29,97453.2473451042,97453.2473451042,97453.2473451042,97453.2473451042,0
2024-11-30,96513.14234698225,96513.14234698225,96513.14234698225,96513.14234698225,0
2024-12-01,97311.70719084324,97311.70719084324,97311.70719084324,97311.70719084324,0
2024-12-02,95833.1362300365,95833.1362300365,95833.1362300365,95833.1362300365,0
2024-12-03,96031.63097759831,96031.63097759831,96031.63097759831,96031.63097759831,0
2024-12-04,98881.4694561823,98881.4694561823,98881.4694561823,98881.4694561823,0
2024-12-05,97201.50036407741,97201.50036407741,97201.50036407741,97201.50036407741,0
2024-12-06,99973.85150659826,99973.85150659826,99973.85150659826,99973.85150659826,0
2024-12-07,99781.82999198174,99781.82999198174,99781.82999198174,99781.82999198174,0
2024-12-08,101235.3717025316,101235.3717025316,101235.3717025316,101235.3717025316,0
2024-12-09,97353.94700820887,97353.94700820887,97353.94700820887,97353.94700820887,0
2024-12-10,96649.71446771531,96649.71446771531,96649.71446771531,96649.71446771531,0
2024-12-11,101123.61811033697,101123.61811033697,101123.61811033697,101123.61811033697,0
2024-12-12,100000.80836535197,100000.80836535197,100000.80836535197,100000.80836535197,0
2024-12-13,101352.22971292294,101352.22971292294,101352.22971292294,101352.22971292294,0
2024-12-14,101367.01064553364,101367.01064553364,101367.01064553364,101367.01064553364,0
2024-12-15,104721.50151808978,104721.50151808978,104721.50151808978,104721.50151808978,0
2024-12-16,106074.10723541168,106074.10723541168,106074.10723541168,106074.10723541168,0
2024-12-17,106034.913402645,106034.913402645,106034.913402645,106034.913402645,0
2024-12-18,100355.5761481501,100355.5761481501,100355.5761481501,100355.5761481501,0
2024-12-19,97851.35377075805,97851.35377075805,97851.35377075805,97851.35377075805,0
2024-12-20,97691.43431692653,97691.43431692653,97691.43431692653,97691.43431692653,0
2024-12-21,97202.82496847633,97202.82496847633,97202.82496847633,97202.82496847633,0
2024-12-22,95094.27394862173,95094.27394862173,95094.27394862173,95094.27394862173,0
2024-12-23,94644.91085464321,94644.91085464321,94644.91085464321,94644.91085464321,0
2024-12-24,98695.71400782601,98695.71400782601,98695.71400782601,98695.71400782601,0
2024-12-25,99344.95417367229,99344.95417367229,99344.95417367229,99344.95417367229,0
2024-12-26,95678.31244565405,95678.31244565405,95678.31244565405,95678.31244565405,0
2024-12-27,94331.94727053077,94331.94727053077,94331.94727053077,94331.94727053077,0
2024-12-28,95184.61945288602,95184.61945288602,95184.61945288602,95184.61945288602,0
2024-12-29,93663.44751964067,93663.44751964067,93663.44751964067,93663.44751964067,0
2024-12-30,92627.28213113277,92627.28213113277,92627.28213113277,92627.28213113277,0
2024-12-31,93507.85874741491,93507.85874741491,93507.85874741491,93507.85874741491,0
2025-01-01,94384.1761153871,94384.1761153871,94384.1761153871,94384.1761153871,0
2025-01-02,96852.14681235075,96852.14681235075,96852.14681235075,96852.14681235075,0
2025-01-03,98084.34279280754,98084.34279280754,98084.34279280754,98084.34279280754,0
2025-01-04,98256.73876849933,98256.73876849933,98256.73876849933,98256.73876849933,0
2025-01-05,98364.58946599838,98364.58946599838,98364.58946599838,98364.58946599838,0
2025-01-06,102229.39453189743,102229.39453189743,102229.39453189743,102229.39453189743,0
2025-01-07,96952.09886774956,96952.09886774956,96952.09886774956,96952.09886774956,0
2025-01-08,95016.71440989176,95016.71440989176,95016.71440989176,95016.71440989176,0
2025-01-09,92376.27578346101,92376.27578346101,92376.27578346101,92376.27578346101,0
2025-01-10,94736.6267420969,94736.6267420969,94736.6267420969,94736.6267420969,0
2025-01-11,94559.55167224213,94559.55167224213,94559.55167224213,94559.55167224213,0
2025-01-12,94454.77089638807,94454.77089638807,94454.77089638807,94454.77089638807,0
2025-01-13,94456.3493746993,94456.3493746993,94456.3493746993,94456.3493746993,0
2025-01-14,96574.07768799194,96574.07768799194,96574.07768799194,96574.07768799194,0
2025-01-15,100313.15239828422,100313.15239828422,100313.15239828422,100313.15239828422,0
2025-01-16,100044.57926776377,100044.57926776377,100044.57926776377,100044.57926776377,0
2025-01-17,104160.69358484233,104160.69358484233,104160.69358484233,104160.69358484233,0
2025-01-18,104334.61575724394,104334.61575724394,104334.61575724394,104334.61575724394,0
2025-01-19,101275.33714814208,101275.33714814208,101275.33714814208,101275.33714814208,0
2025-01-20,101764.90860170545,101764.90860170545,101764.90860170545,101764.90860170545,0
2025-01-21,106182.2368201815,106182.2368201815,106182.2368201815,106182.2368201815,0
2025-01-22,103673.53509537787,103673.53509537787,103673.53509537787,103673.53509537787,0
2025-01-23,104067.60991206947,104067.60991206947,104067.60991206947,104067.60991206947,0
2025-01-24,104835.19253555956,104835.19253555956,104835.19253555956,104835.19253555956,0
2025-01-25,104796.04077738234,104796.04077738234,104796.04077738234,104796.04077738234,0
2025-01-26,102552.24874280207,102552.24874280207,102552.24874280207,102552.24874280207,0
2025-01-27,101958.46953745594,101958.46953745594,101958.46953745594,101958.46953745594,0
2025-01-28,101313.11264498268,101313.11264498268,101313.11264498268,101313.11264498268,0
2025-01-29,103718.97939813645,103718.97939813645,103718.97939813645,103718.97939813645,0
2025-01-30,104781.5135100103,104781.5135100103,104781.5135100103,104781.5135100103,0
2025-01-31,102382.39409722165,102382.39409722165,102382.39409722165,102382.39409722165,0
2025-02-01,100674.78762544956,100674.78762544956,100674.78762544956,100674.78762544956,0
2025-02-02,97568.31653024875,97568.31653024875,97568.31653024875,97568.31653024875,0
2025-02-03,101466.8606657039,101466.8606657039,101466.8606657039,101466.8606657039,0
2025-02-04,98118.43921664466,98118.43921664466,98118.43921664466,98118.43921664466,0
2025-02-05,96582.88682919052,96582.88682919052,96582.88682919052,96582.88682919052,0
2025-02-06,96635.41875332211,96635.41875332211,96635.41875332211,96635.41875332211,0
2025-02-07,96558.4563096667,96558.4563096667,96558.4563096667,96558.4563096667,0
2025-02-08,96558.23762501091,96558.23762501091,96558.23762501091,96558.23762501091,0
2025-02-09,96548.57865379585,96548.57865379585,96548.57865379585,96548.57865379585,0
2025-02-10,97399.98161383197,97399.98161383197,97399.98161383197,97399.98161383197,0
2025-02-11,95739.97737079239,95739.97737079239,95739.97737079239,95739.97737079239,0
2025-02-12,97836.18856127483,97836.18856127483,97836.18856127483,97836.18856127483,0
2025-02-13,96561.6639990985,96561.6639990985,96561.6639990985,96561.6639990985,0
2025-02-14,97488.48148536457,97488.48148536457,97488.48148536457,97488.48148536457,0
2025-02-15,97569.95169430465,97569.95169430465,97569.95169430465,97569.95169430465,0
2025-02-16,96149.3484548204,96149.3484548204,96149.3484548204,96149.3484548204,0
2025-02-17,95776.15723852723,95776.15723852723,95776.15723852723,95776.15723852723,0
2025-02-18,95495.89153299287,95495.89153299287,95495.89153299287,95495.89153299287,0
2025-02-19,96554.87156259285,96554.87156259285,96554.87156259285,96554.87156259285,0
2025-02-20,98384.31738240314,98384.31738240314,98384.31738240314,98384.31738240314,0
2025-02-21,96135.15541305285,96135.15541305285,96135.15541305285,96135.15541305285,0
2025-02-22,96564.15414290235,96564.15414290235,96564.15414290235,96564.15414290235,0
2025-02-23,96327.46309127835,96327.46309127835,96327.46309127835,96327.46309127835,0
2025-02-24,91396.76686930266,91396.76686930266,91396.76686930266,91396.76686930266,0
2025-02-25,88755.7693356979,88755.7693356979,88755.7693356979,88755.7693356979,0
2025-02-26,83900.11496524839,83900.11496524839,83900.11496524839,83900.11496524839,0
2025-02-27,84709.14477847965,84709.14477847965,84709.14477847965,84709.14477847965,0
2025-02-28,84441.9012237131,84441.9012237131,84441.9012237131,84441.9012237131,0
2025-03-01,86005.25629681018,86005.25629681018,86005.25629681018,86005.25629681018,0
2025-03-02,94261.53286538439,94261.53286538439,94261.53286538439,94261.53286538439,0
2025-03-03,86124.71418722175,86124.71418722175,86124.71418722175,86124.71418722175,0
2025-03-04,87310.80531078295,87310.80531078295,87310.80531078295,87310.80531078295,0
2025-03-05,90604.08098523637,90604.08098523637,90604.08098523637,90604.08098523637,0
2025-03-06,90001.40087607042,90001.40087607042,90001.40087607042,90001.40087607042,0
2025-03-07,86773.33597555371,86773.33597555371,86773.33597555371,86773.33597555371,0
2025-03-08,86142.9833586432,86142.9833586432,86142.9833586432,86142.9833586432,0
2025-03-09,80751.13893300897,80751.13893300897,80751.13893300897,80751.13893300897,0
2025-03-10,78783.94057934263,78783.94057934263,78783.94057934263,78783.94057934263,0
2025-03-11,82799.1080292053,82799.1080292053,82799.1080292053,82799.1080292053,0
2025-03-12,83884.24578828987,83884.24578828987,83884.24578828987,83884.24578828987,0
2025-03-13,81098.90052436228,81098.90052436228,81098.90052436228,81098.90052436228,0
2025-03-14,83971.70916064628,83971.70916064628,83971.70916064628,83971.70916064628,0
2025-03-15,84391.69087647168,84391.69087647168,84391.69087647168,84391.69087647168,0
2025-03-16,82610.61750343916,82610.61750343916,82610.61750343916,82610.61750343916,0
2025-03-17,84075.36559694471,84075.36559694471,84075.36559694471,84075.36559694471,0
2025-03-18,82780.03048688271,82780.03048688271,82780.03048688271,82780.03048688271,0
2025-03-19,86815.44109470697,86815.44109470697,86815.44109470697,86815.44109470697,0
2025-03-20,84270.84358966233,84270.84358966233,84270.84358966233,84270.84358966233,0
2025-03-21,84009.532917822,84009.532917822,84009.532917822,84009.532917822,0
2025-03-22,83793.30854192551,83793.30854192551,83793.30854192551,83793.30854192551,0
2025-03-23,85787.70914901773,85787.70914901773,85787.70914901773,85787.70914901773,0
2025-03-24,87327.72969669085,87327.72969669085,87327.72969669085,87327.72969669085,0
2025-03-25,87520.58391530563,87520.58391530563,87520.58391530563,87520.58391530563,0
2025-03-26,86960.8555491039,86960.8555491039,86960.8555491039,86960.8555491039,0
2025-03-27,87227.27158032371,87227.27158032371,87227.27158032371,87227.27158032371,0
2025-03-28,84359.46915506005,84359.46915506005,84359.46915506005,84359.46915506005,0
2025-03-29,82679.17255385047,82679.17255385047,82679.17255385047,82679.17255385047,0
2025-03-30,82356.38111183756,82356.38111183756,82356.38111183756,82356.38111183756,0
2025-03-31,82514.09365397849,82514.09365397849,82514.09365397849,82514.09365397849,0
2025-04-01,85237.5876052852,85237.5876052852,85237.5876052852,85237.5876052852,0
2025-04-02,82526.4221526433,82526.4221526433,82526.4221526433,82526.4221526433,0
2025-04-03,83163.98757387721,83163.98757387721,83163.98757387721,83163.98757387721,0
2025-04-04,83852.00765399594,83852.00765399594,83852.00765399594,83852.00765399594,0
2025-04-05,83595.88550177493,83595.88550177493,83595.88550177493,83595.88550177493,0
2025-04-06,78211.48358199988,78211.48358199988,78211.48358199988,78211.48358199988,0
2025-04-07,79179.29226757778,79179.29226757778,79179.29226757778,79179.29226757778,0
2025-04-08,76329.090356324,76329.090356324,76329.090356324,76329.090356324,0
2025-04-09,82622.17029546302,82622.17029546302,82622.17029546302,82622.17029546302,0
2025-04-10,79596.35732250768,79596.35732250768,79596.35732250768,79596.35732250768,0
2025-04-11,83439.28818043756,83439.28818043756,83439.28818043756,83439.28818043756,0
2025-04-12,85305.09728392666,85305.09728392666,85305.09728392666,85305.09728392666,0
2025-04-13,83600.82010054543,83600.82010054543,83600.82010054543,83600.82010054543,0
2025-04-14,84523.4524914945,84523.4524914945,84523.4524914945,84523.4524914945,0
2025-04-15,83656.49248858042,83656.49248858042,83656.49248858042,83656.49248858042,0
2025-04-16,84105.77942167096,84105.77942167096,84105.77942167096,84105.77942167096,0
2025-04-17,84930.90857600998,84930.90857600998,84930.90857600998,84930.90857600998,0
2025-04-18,84433.75017215389,84433.75017215389,84433.75017215389,84433.75017215389,0
2025-04-19,85126.66244301842,85126.66244301842,85126.66244301842,85126.66244301842,0
2025-04-20,85073.16544858096,85073.16544858096,85073.16544858096,85073.16544858096,0
2025-04-21,87452.04699068287,87452.04699068287,87452.04699068287,87452.04699068287,0
2025-04-22,93576.16588573981,93576.16588573981,93576.16588573981,93576.16588573981,0
2025-04-23,93605.45230873208,93605.45230873208,93605.45230873208,93605.45230873208,0
2025-04-24,93872.81422867288,93872.81422867288,93872.81422867288,93872.81422867288,0
2025-04-25,94773.11200643536,94773.11200643536,94773.11200643536,94773.11200643536,0
2025-04-26,94644.06637120107,94644.06637120107,94644.06637120107,94644.06637120107,0
2025-04-27,93809.33781968223,93809.33781968223,93809.33781968223,93809.33781968223,0
2025-04-28,95030.60645474444,95030.60645474444,95030.60645474444,95030.60645474444,0
2025-04-29,94256.35946318062,94256.35946318062,94256.35946318062,94256.35946318062,0
2025-04-30,94235.75331048167,94235.75331048167,94235.75331048167,94235.75331048167,0
2025-05-01,96426.94522273027,96426.94522273027,96426.94522273027,96426.94522273027,0
2025-05-02,96855.5681343944,96855.5681343944,96855.5681343944,96855.5681343944,0
2025-05-03,95922.86842404422,95922.86842404422,95922.86842404422,95922.86842404422,0
2025-05-04,94326.62048529249,94326.62048529249,94326.62048529249,94326.62048529249,0
2025-05-05,94758.8237105546,94758.8237105546,94758.8237105546,94758.8237105546,0
2025-05-06,96854.53198815876,96854.53198815876,96854.53198815876,96854.53198815876,0
2025-05-07,97026.49376966801,97026.49376966801,97026.49376966801,97026.49376966801,0
2025-05-08,103076.27555512934,103076.27555512934,103076.27555512934,103076.27555512934,0
2025-05-09,102962.54045692299,102962.54045692299,102962.54045692299,102962.54045692299,0
2025-05-10,104630.8792994166,104630.8792994166,104630.8792994166,104630.8792994166,0
2025-05-11,103994.061616746,103994.061616746,103994.061616746,103994.061616746,0
2025-05-12,102876.8304286011,102876.8304286011,102876.8304286011,102876.8304286011,0
2025-05-13,104184.49039270742,104184.49039270742,104184.49039270742,104184.49039270742,0
2025-05-14,103594.42575090709,103594.42575090709,103594.42575090709,103594.42575090709,0
2025-05-15,103708.85136423641,103708.85136423641,103708.85136423641,103708.85136423641,0
2025-05-16,103556.03493982446,103556.03493982446,103556.03493982446,103556.03493982446,0
2025-05-17,103212.36483885496,103212.36483885496,103212.36483885496,103212.36483885496,0
2025-05-18,106030.6376831359,106030.6376831359,106030.6376831359,106030.6376831359,0
2025-05-19,105629.41580436694,105629.41580436694,105629.41580436694,105629.41580436694,0
2025-05-20,106786.71995834043,106786.71995834043,106786.71995834043,106786.71995834043,0
2025-05-21,109665.86371625263,109665.86371625263,109665.86371625263,109665.86371625263,0
2025-05-22,111560.356938144,111560.356938144,111560.356938144,111560.356938144,0
2025-05-23,107216.66856870624,107216.66856870624,107216.66856870624,107216.66856870624,0
2025-05-24,107831.36374380375,107831.36374380375,107831.36374380375,107831.36374380375,0
2025-05-25,108861.81037744327,108861.81037744327,108861.81037744327,108861.81037744327,0
2025-05-26,109377.71513263129,109377.71513263129,109377.71513263129,109377.71513263129,0
2025-05-27,109068.45694901445,109068.45694901445,109068.45694901445,109068.45694901445,0
2025-05-28,107838.18431100152,107838.18431100152,107838.18431100152,107838.18431100152,0
2025-05-29,105745.41660358038,105745.41660358038,105745.41660358038,105745.41660358038,0
2025-05-30,104010.91956242644,104010.91956242644,104010.91956242644,104010.91956242644,0
2025-05-31,104687.50742934884,104687.50742934884,104687.50742934884,104687.50742934884,0
2025-06-01,105710.00593822816,105710.00593822816,105710.00593822816,105710.00593822816,0
2025-06-02,105884.74263221149,105884.74263221149,105884.74263221149,105884.74263221149,0
2025-06-03,105434.47745144971,105434.47745144971,105434.47745144971,105434.47745144971,0
2025-06-04,104812.9182188067,104812.9182188067,104812.9182188067,104812.9182188067,0
2025-06-05,101650.7387545425,101650.7387545425,101650.7387545425,101650.7387545425,0
2025-06-06,104409.74967959142,104409.74967959142,104409.74967959142,104409.74967959142,0
2025-06-07,105681.4546141758,105681.4546141758,105681.4546141758,105681.4546141758,0
2025-06-08,105692.24740699006,105692.24740699006,105692.24740699006,105692.24740699006,0
2025-06-09,110261.57485948496,110261.57485948496,110261.57485948496,110261.57485948496,0
2025-06-10,110212.73252109604,110212.73252109604,110212.73252109604,110212.73252109604,0
2025-06-11,108679.9760916168,108679.9760916168,108679.9760916168,108679.9760916168,0
2025-06-12,105979.22902375912,105979.22902375912,105979.22902375912,105979.22902375912,0
2025-06-13,106045.56440819203,106045.56440819203,106045.56440819203,106045.56440819203,0
2025-06-14,105482.90611628917,105482.90611628917,105482.90611628917,105482.90611628917,0
2025-06-15,105554.49383061715,105554.49383061715,105554.49383061715,105554.49383061715,0
2025-06-16,106951.2720181497,106951.2720181497,106951.2720181497,106951.2720181497,0
2025-06-17,104683.42479835715,104683.42479835715,104683.42479835715,104683.42479835715,0
2025-06-18,104722.695052907,104722.695052907,104722.695052907,104722.695052907,0
2025-06-19,104690.65002458123,104690.65002458123,104690.65002458123,104690.65002458123,0
2025-06-20,103290.105144757,103290.105144757,103290.105144757,103290.105144757,0
2025-06-21,101532.5683847329,101532.5683847329,101532.5683847329,101532.5683847329,0
2025-06-22,100852.58264648831,100852.58264648831,100852.58264648831,100852.58264648831,0
2025-06-23,105511.62437933135,105511.62437933135,105511.62437933135,105511.62437933135,0
2025-06-24,105976.06929808448,105976.06929808448,105976.06929808448,105976.06929808448,0
2025-06-25,107238.53045016268,107238.53045016268,107238.53045016268,107238.53045016268,0
2025-06-26,106984.01253775663,106984.01253775663,106984.01253775663,106984.01253775663,0
2025-06-27,107078.91560644074,107078.91560644074,107078.91560644074,107078.91560644074,0
2025-06-28,107331.58548463577,107331.58548463577,107331.58548463577,107331.58548463577,0
2025-06-29,108396.61631317894,108396.61631317894,108396.61631317894,108396.61631317894,0
2025-06-30,107132.79910701896,107132.79910701896,107132.79910701896,107132.79910701896,0
2025-07-01,105613.39974163055,105613.39974163055,105613.39974163055,105613.39974163055,0
2025-07-02,108824.44423167943,108824.44423167943,108824.44423167943,108824.44423167943,0
2025-07-03,109602.20483914016,109602.20483914016,109602.20483914016,109602.20483914016,0
2025-07-04,108040.8919400104,108040.8919400104,108040.8919400104,108040.8919400104,0
2025-07-05,108217.46849992426,108217.46849992426,108217.46849992426,108217.46849992426,0
2025-07-06,109215.19771840284,109215.19771840284,109215.19771840284,109215.19771840284,0
2025-07-07,108300.71675785031,108300.71675785031,108300.71675785031,108300.71675785031,0
2025-07-08,108953.19187727802,108953.19187727802,108953.19187727802,108953.19187727802,0
2025-07-09,111327.53054245669,111327.53054245669,111327.53054245669,111327.53054245669,0
2025-07-10,115879.65030112496,115879.65030112496,115879.65030112496,115879.65030112496,0
2025-07-11,117571.02510036016,117571.02510036016,117571.02510036016,117571.02510036016,0
2025-07-12,117418.95745007684,117418.95745007684,117418.95745007684,117418.95745007684,0
2025-07-13,119117.55666327637,119117.55666327637,119117.55666327637,119117.55666327637,0
2025-07-14,119833.67446712355,119833.67446712355,119833.67446712355,119833.67446712355,0
2025-07-15,117678.19493404306,117678.19493404306,117678.19493404306,117678.19493404306,0
2025-07-16,118748.1627367753,118748.1627367753,118748.1627367753,118748.1627367753,0
2025-07-17,119445.36520434043,119445.36520434043,119445.36520434043,119445.36520434043,0
2025-07-18,117988.94664455787,117988.94664455787,117988.94664455787,117988.94664455787,0
2025-07-19,117901.62655900871,117901.62655900871,117901.62655900871,117901.62655900871,0
2025-07-20,117256.9208222684,117256.9208222684,117256.9208222684,117256.9208222684,0
2025-07-21,117482.46977767294,117482.46977767294,117482.46977767294,117482.46977767294,0
2025-07-22,119955.79570607653,119955.79570607653,119955.79570607653,119955.79570607653,0
2025-07-23,118629.05588130427,118629.05588130427,118629.05588130427,118629.05588130427,0
2025-07-24,118354.43517438594,118354.43517438594,118354.43517438594,118354.43517438594,0
2025-07-25,117540.80837085741,117540.80837085741,117540.80837085741,117540.80837085741,0
2025-07-26,117959.54234360624,117959.54234360624,117959.54234360624,117959.54234360624,0
2025-07-27,119418.91405141471,119418.91405141471,119418.91405141471,119418.91405141471,0
2025-07-28,118003.30201607826,118003.30201607826,118003.30201607826,118003.30201607826,0
2025-07-29,117853.30892863822,117853.30892863822,117853.30892863822,117853.30892863822,0
2025-07-30,117833.24087995925,117833.24087995925,117833.24087995925,117833.24087995925,0
2025-07-31,115700.00243915782,115700.00243915782,115700.00243915782,115700.00243915782,0
2025-08-01,113234.6051343189,113234.6051343189,113234.6051343189,113234.6051343189,0
2025-08-02,112554.90232221723,112554.90232221723,112554.90232221723,112554.90232221723,0
2025-08-03,114199.10966460757,114199.10966460757,114199.10966460757,114199.10966460757,0
2025-08-04,115138.68613070177,115138.68613070177,115138.68613070177,115138.68613070177,0
2025-08-05,114128.35408881678,114128.35408881678,114128.35408881678,114128.35408881678,0
2025-08-06,115022.09576830892,115022.09576830892,115022.09576830892,115022.09576830892,0
2025-08-07,117463.47451085235,117463.47451085235,117463.47451085235,117463.47451085235,0
2025-08-08,116688.36663186055,116688.36663186055,116688.36663186055,116688.36663186055,0
2025-08-09,116510.08393213755,116510.08393213755,116510.08393213755,116510.08393213755,0
2025-08-10,119266.92516880555,119266.92516880555,119266.92516880555,119266.92516880555,0
2025-08-11,118773.79960860992,118773.79960860992,118773.79960860992,118773.79960860992,0
2025-08-12,120202.53485503166,120202.53485503166,120202.53485503166,120202.53485503166,0
2025-08-13,123560.99363577305,123560.99363577305,123560.99363577305,123560.99363577305,0
2025-08-14,118405.59579823953,118405.59579823953,118405.59579823953,118405.59579823953,0
2025-08-15,117339.79190213277,117339.79190213277,117339.79190213277,117339.79190213277,0
2025-08-16,117501.21653394958,117501.21653394958,117501.21653394958,117501.21653394958,0
2025-08-17,117542.83687778088,117542.83687778088,117542.83687778088,117542.83687778088,0
2025-08-18,116256.41276740946,116256.41276740946,116256.41276740946,116256.41276740946,0
2025-08-19,112778.34483555844,112778.34483555844,112778.34483555844,112778.34483555844,0
2025-08-20,114252.39755195397,114252.39755195397,114252.39755195397,114252.39755195397,0
2025-08-21,112414.39987336512,112414.39987336512,112414.39987336512,112414.39987336512,0
2025-08-22,116834.24948202295,116834.24948202295,116834.24948202295,116834.24948202295,0
2025-08-23,115359.98346714744,115359.98346714744,115359.98346714744,115359.98346714744,0
2025-08-24,113399.54847314971,113399.54847314971,113399.54847314971,113399.54847314971,0
2025-08-25,110185.35443900425,110185.35443900425,110185.35443900425,110185.35443900425,0
2025-08-26,111842.70999260596,111842.70999260596,111842.70999260596,111842.70999260596,0
2025-08-27,111216.08479629169,111216.08479629169,111216.08479629169,111216.08479629169,0
2025-08-28,112525.59740669793,112525.59740669793,112525.59740669793,112525.59740669793,0
2025-08-29,108480.30666639366,108480.30666639366,108480.30666639366,108480.30666639366,0
2025-08-30,108781.95727925687,108781.95727925687,108781.95727925687,108781.95727925687,0
2025-08-31,108253.36092385623,108253.36092385623,108253.36092385623,108253.36092385623,0
2025-09-01,109162.68557992298,109162.68557992298,109162.68557992298,109162.68557992298,0
2025-09-02,111190.18209845416,111190.18209845416,111190.18209845416,111190.18209845416,0
2025-09-03,111711.51977725117,111711.51977725117,111711.51977725117,111711.51977725117,0
2025-09-04,110724.736377486,110724.736377486,110724.736377486,110724.736377486,0
2025-09-05,110662.18112628513,110662.18112628513,110662.18112628513,110662.18112628513,0
2025-09-06,110209.1888247784,110209.1888247784,110209.1888247784,110209.1888247784,0
2025-09-07,111131.9923868407,111131.9923868407,111131.9923868407,111131.9923868407,0
2025-09-08,112025.12878118771,112025.12878118771,112025.12878118771,112025.12878118771,0
2025-09-09,111547.43956434788,111547.43956434788,111547.43956434788,111547.43956434788,0
2025-09-10,113975.32489468766,113975.32489468766,113975.32489468766,113975.32489468766,0
2025-09-11,115503.16663193036,115503.16663193036,115503.16663193036,115503.16663193036,0
2025-09-12,116160.14344594491,116160.14344594491,116160.14344594491,116160.14344594491,0
2025-09-13,115970.58488443034,115970.58488443034,115970.58488443034,115970.58488443034,0
2025-09-14,115373.55555886829,115373.55555886829,115373.55555886829,115373.55555886829,0
2025-09-15,115397.25272727509,115397.25272727509,115397.25272727509,115397.25272727509,0
2025-09-16,116762.8496864193,116762.8496864193,116762.8496864193,116762.8496864193,0
2025-09-17,116455.94648225319,116455.94648225319,116455.94648225319,116455.94648225319,0
2025-09-18,117145.49508952006,117145.49508952006,117145.49508952006,117145.49508952006,0
2025-09-19,115655.81046441344,115655.81046441344,115655.81046441344,115655.81046441344,0
2025-09-20,115715.51536781774,115715.51536781774,115715.51536781774,115715.51536781774,0
2025-09-21,115304.47999407038,115304.47999407038,115304.47999407038,115304.47999407038,0
